row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
80,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,CA3,CA1,forward,0,19,1.2179674368003983,1.4170689348558312,-0.19910149805543287,0.6666666666666666,17
81,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,CA3,CA1,forward,1,19,1.2179674368003983,1.2877762701364237,-0.06980883333602539,0.4444444444444444,17
82,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,CA1,CA3,reverse,0,19,2.0530825880280106,2.0391887690722106,0.013893818955799997,0.2777777777777778,17
83,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,CA1,CA3,reverse,1,19,2.0530825880280106,1.6041273600960686,0.448955227931942,0.1111111111111111,17
84,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,CA1,RSC,forward,0,19,1.4196878829135244,0.4079311325711285,1.0117567503423959,0.05555555555555555,17
85,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,CA1,RSC,forward,1,19,1.4196878829135244,1.5685672177161678,-0.14887933480264337,0.7777777777777778,17
86,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,RSC,CA1,reverse,0,19,1.2179674368003983,0.2886938419576683,0.92927359484273,0.05555555555555555,17
87,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,LtoR,RSC,CA1,reverse,1,19,1.2179674368003983,1.3201027563077472,-0.10213531950734889,0.7222222222222222,17
88,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,CA3,CA1,forward,0,18,1.5023929313872455,2.0932739101090814,-0.5908809787218359,1.0,16
89,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,CA3,CA1,forward,1,18,1.5023929313872455,1.7117916532665225,-0.209398721879277,0.5882352941176471,16
90,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,CA1,CA3,reverse,0,18,1.4419666126873731,1.5997381090583973,-0.15777149637102417,0.47058823529411764,16
91,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,CA1,CA3,reverse,1,18,1.4419666126873731,1.8984526956013736,-0.4564860829140005,0.8235294117647058,16
92,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,CA1,RSC,forward,0,18,1.411056820699616,1.886528688623285,-0.47547186792366913,0.8235294117647058,16
93,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,CA1,RSC,forward,1,18,1.411056820699616,1.4817774200353426,-0.07072059933572672,0.4117647058823529,16
94,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,RSC,CA1,reverse,0,18,1.5023929313872455,1.7950723652136764,-0.2926794338264309,0.8235294117647058,16
95,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,2,RtoL,RSC,CA1,reverse,1,18,1.5023929313872455,2.2738366482914354,-0.7714437169041899,0.9411764705882353,16
