subject,file,region,block,direction,direction_traversal,global_traversal,map_similarity,subsample_q025,subsample_q975,is_late_reference_traversal,n_cells_available,n_cells_equalized,duration_seconds,moving_speed_mean,moving_speed_median,moving_sample_fraction
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,16,89,0.08283654540383631,0.08283654540383627,0.08283654540383634,False,11,11,29.859345360544467,8.602067052423077,5.079786755822994,0.42168674698795183
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,17,91,-0.02917432567722121,-0.02917432567722123,-0.029174325677221186,False,11,11,27.83527993464122,10.56850013161134,6.706450919622648,0.3428981348637016
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,18,93,0.018681406311222188,0.018681406311222167,0.01868140631122221,True,11,11,31.4996811428573,9.33121298326783,5.858490758685235,0.36928934010152287
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,19,95,0.06214874566502485,0.06214874566502482,0.06214874566502488,True,11,11,26.341942095237755,8.538561050885283,6.000847009074116,0.5007587253414264
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,20,97,0.08979898386752068,0.08979898386752064,0.08979898386752072,True,11,11,40.876829251700656,7.48414668273195,5.633000173346894,0.5058708414872799
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,21,99,0.019595268052695607,0.019595268052695583,0.019595268052695625,True,11,11,74.03989999999976,5.213274731254621,4.381359183974332,0.28363047001620745
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,22,101,-0.05375442473686132,-0.05375442473686135,-0.05375442473686129,True,11,11,18.829901999999493,9.164619100040335,7.2270715657012365,0.559322033898305
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,23,103,0.12613959743037742,0.12613959743037736,0.12613959743037745,True,11,11,33.302382666665835,10.357786364254336,5.370917024994462,0.2845138055222089
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,24,105,-0.06615667157293172,-0.06615667157293176,-0.06615667157293169,True,11,11,32.95365333333302,9.048913075704172,5.8624092464342805,0.2896969696969697
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,25,107,0.16441564081790047,0.1644156408179004,0.16441564081790053,True,11,11,50.914404575162735,6.157704656691684,4.985523216269635,0.36891679748822603
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,26,109,0.04374895513167332,0.043748955131673296,0.043748955131673345,True,11,11,37.28625411764733,6.158804223094256,5.5156129089958625,0.4255091103965702
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,CA3,2,RtoL,27,111,0.09817482862578637,0.09817482862578633,0.09817482862578643,True,11,11,47.77457333333405,6.922499950863295,5.326782124789515,0.4092050209205021
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,1,1,-0.004192393322178274,-0.09679716104910654,0.08590940305843843,False,38,11,11.340047333333132,17.243480700746698,8.003864764716932,0.5547703180212014
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,2,3,0.09281542666734151,-0.017529293724829302,0.206926987915895,False,38,11,7.047368571428706,19.48670126677177,12.371251261900557,0.6404494382022472
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,3,5,0.04661857389928373,-0.06186444427815413,0.14281970067826683,False,38,11,23.142555714285663,17.366925372312053,6.821043842990839,0.28324697754749567
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,4,7,0.03864746578913896,-0.06397534076830581,0.13226342371630775,False,38,11,16.28552380952351,16.839754311579846,6.8162040211325206,0.4034229828850856
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,5,9,0.08786767637388235,-0.0814602031388447,0.2197431985222084,False,38,11,17.78990533333399,17.827967580205353,6.413190889118473,0.35874439461883406
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,6,11,0.038511790108763114,-0.09483566643088975,0.151557013774372,False,38,11,22.108283999999912,21.593058592013136,22.361841399721122,0.22382671480144403
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,7,13,0.15887831194419513,0.05351294355526482,0.27594059979990854,False,38,11,20.54466870588203,12.012043209077392,8.780482396405777,0.4591439688715953
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,8,15,0.14274746928161242,0.012304654783602572,0.2870498796312265,False,38,11,10.709259428571386,20.15004477264774,15.479878952454499,0.5298507462686567
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,9,17,0.0852740571116473,-0.04101766995811316,0.23091148936682632,False,38,11,10.434304000000338,21.494520893547822,10.056191974295304,0.4770992366412214
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,10,19,0.09289286295116551,-0.03237453322432291,0.23629583654562164,False,38,11,8.875037999999222,23.887602258364748,22.874956094366837,0.5044642857142857
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,11,21,0.17359851218820715,0.06398756313390229,0.30201729526286175,False,38,11,11.061992476191335,20.568655269152828,15.221881231197486,0.48375451263537905
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,12,23,0.09355429286573355,-0.0629065555721575,0.23818885110995813,False,38,11,6.035704575163436,30.90940907649348,35.36195720481549,0.5629139072847682
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,13,25,0.13680160506078315,0.015649317781198335,0.25921073772950043,False,38,11,10.834732666666241,19.527598413023686,10.548788171267562,0.5
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,14,27,0.14155278570729302,0.039748452018883364,0.25030253480847836,False,38,11,5.465764857142858,34.63600805444017,43.90223313266152,0.5328467153284672
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,15,29,0.2211623233334268,0.06567005844690678,0.3577067085930082,False,38,11,15.323848235294463,22.2412334268532,13.541747771922877,0.3020833333333333
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,16,31,0.15155551846671794,0.028906989883075752,0.2884626752884976,False,38,11,42.618317333333835,17.91834179765073,8.019958093142357,0.14634146341463414
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,17,33,0.09537805960206316,-0.028738307748581868,0.22183102312151276,False,38,11,8.010249088435557,28.324055853118846,33.170681370153076,0.44776119402985076
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,18,35,0.13506528528896083,0.0009825809319584796,0.26675131595828755,False,38,11,10.229664705881987,24.45779423264304,23.61688222082009,0.38671875
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,19,37,0.21728648345074325,0.11077024037115857,0.32567203074080714,False,38,11,13.552493333333587,14.36075332385111,13.481153458840097,0.5486725663716814
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,20,39,0.24344123180800628,0.13552028477867756,0.3327029116574987,True,38,11,13.974813228758649,20.384005528508528,11.796491723932698,0.3742857142857143
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,21,41,0.20476540873093146,0.07639179137514081,0.3240764314370254,True,38,11,9.83603542857145,22.247433382884324,11.523892147713703,0.49193548387096775
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,22,43,0.20660010753104774,0.062227279669058944,0.3361897808520657,True,38,11,48.45449133333295,15.064764396401118,6.924037000395101,0.17341040462427745
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,23,45,0.1230306091716563,-0.002836020958999512,0.25314843628682066,True,38,11,19.47011733333329,15.477417946058445,13.296164699481167,0.351129363449692
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,24,47,0.12093402026336847,0.003487618654245989,0.23185194474817353,True,38,11,11.957139945579002,14.849797620366159,10.318840890938825,0.6166666666666667
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,25,49,0.18060586804063705,0.062395973054346486,0.2985073937246768,True,38,11,8.39581999999973,23.473676578226264,22.134716496273857,0.5450236966824644
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,26,51,0.17711591406918628,0.05879303521293373,0.2965950731442307,True,38,11,9.952084816326533,21.708088164296303,13.110423787253888,0.5
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,27,53,0.11740883225928174,0.004323312021698898,0.21329429579244233,True,38,11,7.735007000000223,24.598131841413704,16.158426874919602,0.520618556701031
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,28,55,0.16510478859850414,0.02869935223677146,0.2782843437086176,True,38,11,28.7443126666667,15.76977172553174,5.002543969743531,0.25
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,LtoR,29,57,0.14207547501634,0.025917943831533678,0.24899680170024288,True,38,11,9.996759850339913,17.617714962178187,16.0060537362446,0.6031746031746031
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,1,2,0.012908246407496143,-0.09812415129523004,0.11803211183030243,False,38,11,13.940990761904686,15.153224197602658,7.33173690470726,0.5214899713467048
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,2,4,0.1375620361443714,0.01899446506881441,0.23808764893737777,False,38,11,11.757740952381027,19.710354660914504,11.298012291788659,0.4745762711864407
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,3,6,0.07260101276892564,0.0047232098057617645,0.14504012500785374,False,38,11,13.89860619047613,18.691663904044287,11.069283508484151,0.4339080459770115
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,4,8,0.15673163168398985,-0.011709174886732097,0.2870786824924519,False,38,11,13.03345199999967,20.266615082229805,8.452598497618732,0.4110429447852761
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,5,10,0.12888946185300978,0.01941356780391737,0.2370204007907396,False,38,11,9.0751213333333,19.922685444949675,10.474203739120169,0.6096491228070176
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,6,12,0.10255022867354832,-0.0367126336782482,0.23115737708340506,False,38,11,14.156372627450764,18.335087665580364,9.35367667446561,0.4309859154929577
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,7,14,0.19621412301855762,0.05185639633483969,0.3125257790455421,False,38,11,9.839424571428935,25.2140944673257,28.30039042805508,0.41935483870967744
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,8,16,0.2017524070098248,0.07942969851856166,0.3191424596657181,False,38,11,7.916954666666243,28.127140334341696,33.62477974677362,0.49748743718592964
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,9,18,0.2271961080663576,0.06898033719717839,0.3898466492011836,False,38,11,18.510176666667576,14.750294735606062,6.818156605130977,0.42548596112311016
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,10,20,0.159107686024061,0.01080778303703134,0.3048738427966519,False,38,11,7.887781523809281,30.370074414368897,38.207090503824176,0.4494949494949495
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,11,22,0.19468380421862996,0.05209484282670718,0.30750295736075695,False,38,11,8.31662675816915,23.913581190378043,15.659445428637078,0.5333333333333333
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,12,24,0.2322722167648235,0.10439956066676945,0.36083871474144597,False,38,11,12.033888666666826,24.973097599442664,23.69847545693282,0.3543046357615894
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,13,26,0.17295527049942583,0.010161503352495868,0.31012118636124164,False,38,11,11.073556666667173,19.53302808597029,11.467523151561586,0.4892086330935252
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,14,28,0.15678189946688287,0.032198059383958796,0.276523869438747,False,38,11,17.15066890756316,21.682553406666436,12.217136726825338,0.28837209302325584
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,15,30,0.1677764006781659,0.04713402709364707,0.2672937178173389,False,38,11,18.709793333332527,20.07862751177142,10.741597968841457,0.29850746268656714
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,16,32,0.1433880238399305,0.010887503094702499,0.24747522752746373,False,38,11,17.430134666666163,19.169653541720145,7.193433510450017,0.33638443935926776
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,17,34,0.09119240449895008,-0.03533162097202245,0.22842619609542833,False,38,11,11.260145578231459,25.990276208708313,30.407003543199785,0.3745583038869258
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,18,36,0.1792749438350466,0.04238818924831829,0.3018221988380284,False,38,11,16.475443294118122,14.86998735754853,7.944338649860187,0.463768115942029
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,19,38,0.16741848522010916,0.05697225849842542,0.26027088115874575,False,38,11,14.810226771241105,21.98313225515757,18.979508954915296,0.3225806451612903
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,20,40,0.23919563730494448,0.0495544994684226,0.3948407337774319,True,38,11,8.83368723809508,24.65591051920607,32.99482676137171,0.502262443438914
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,21,42,0.23415506727740057,0.019686385435880922,0.4101540606587132,True,38,11,22.588173333333543,22.573727870656246,19.380719000249744,0.558303886925795
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,22,44,0.13262948884997527,0.012825018759605764,0.2628098395879313,True,38,11,9.395428666666703,22.014381392622482,18.435408927875596,0.5147679324894515
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,23,46,0.24076634403729918,0.0855752324982171,0.36581253370593936,True,38,11,14.068294721088023,16.616676297343346,9.291315654811324,0.47592067988668557
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,24,48,0.303854877824392,0.15480798082566605,0.4144106532934197,True,38,11,12.353689999999915,19.992259276455812,15.055868968113066,0.43870967741935485
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,25,50,0.2094860808234737,0.08704447914090534,0.34903241920420847,True,38,11,13.39250333333348,18.699467090386978,16.43434825519579,0.4208955223880597
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,26,52,0.18292599847419236,0.049869063958899174,0.291961007677505,True,38,11,12.876043850340466,17.927247080595848,12.552232655161513,0.47368421052631576
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,27,54,0.27172920711136633,0.13516974227214804,0.40453220732204304,True,38,11,9.256605666666474,22.5535753204808,22.41731126946185,0.4978540772532189
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,28,56,0.2057078609523267,0.0575580409380215,0.33775135184875593,True,38,11,13.592756000000008,19.689508239304658,14.036815751741571,0.4117647058823529
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,1,RtoL,29,58,0.1446215472859354,0.029486698420405417,0.2552101945492399,True,38,11,13.95005148299333,16.073079930423503,10.375680708493697,0.501432664756447
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,1,60,0.04772225364803858,-0.08847721885076731,0.14151960297121938,False,38,11,12.110577755101076,13.237608196360943,5.319072742519209,0.6336633663366337
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,2,62,0.04389319512238546,-0.07287138692796008,0.17278909191532912,False,38,11,11.089662588235115,14.021287718671951,8.77243524937232,0.6115107913669064
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,3,64,0.06745291241158681,-0.055926168753050697,0.19102345176570287,False,38,11,12.48319695238115,13.414116875703586,5.683185308576501,0.5987261146496815
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,4,66,0.05416520120453925,-0.038021214596864,0.17067148001299706,False,38,11,11.905641387754258,15.326285578178261,6.828525944418624,0.5284280936454849
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,5,68,-0.019397479805983546,-0.13406175294066586,0.10055136786546776,False,38,11,11.513779999999315,15.391211489836772,9.477102977869587,0.5640138408304498
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,6,70,0.091037431387932,-0.05220681365644496,0.2218466556567625,False,38,11,11.529717830064328,13.85791444294562,6.293570992309825,0.6137931034482759
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,7,72,0.08612227825387536,-0.021348123571485238,0.20036812236734766,False,38,11,19.988873333332776,10.404592167685259,9.022548498651311,0.43912175648702595
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,8,74,-0.010427435885028945,-0.1157341129494799,0.13825336168079702,False,38,11,16.531156734694378,12.895462660217811,7.052752449868525,0.463768115942029
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,9,76,0.01253341447327479,-0.09208382136479305,0.12368927589312972,False,38,11,21.56694134693862,10.85545080348125,5.0733997816375505,0.4359925788497217
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,10,78,0.13942707841255195,0.025010801179427444,0.24000890747947443,False,38,11,10.413394997998694,15.211027960079834,9.055710777389542,0.5534351145038168
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,11,80,0.03074683082161138,-0.09860382999328586,0.14757335593468882,False,38,11,22.267567333333318,11.617016372413412,6.992900574282976,0.37455197132616486
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,12,82,0.121158799998332,-0.01789633831816539,0.23995487140831656,False,38,11,29.396026797385275,9.170294671976894,5.473434841232528,0.45108695652173914
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,13,84,0.0933713736668964,-0.032837465858277064,0.22705076206311695,False,38,11,30.331434353742225,8.325613138337399,7.419197620333901,0.4268774703557312
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,14,86,0.06279151922427659,-0.04839344756753723,0.19772163580858856,False,38,11,14.749556392157501,12.120729698245373,8.100428572874621,0.5756756756756757
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,15,88,0.11312818357849061,0.026596154596538968,0.21541823557750353,False,38,11,18.84683673469408,10.977625215578735,7.493471371877878,0.4587737843551797
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,16,90,0.08591033306880567,-0.034545142259640484,0.229899012025589,False,38,11,39.53977933333317,7.54579409567652,4.9066557736025445,0.4161616161616162
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,17,92,-0.011405624058263175,-0.12959122350129287,0.10112497215165567,False,38,11,30.656806255834454,8.778781030678712,4.64230302018825,0.43359375
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,18,94,0.15308275575656982,0.033021837745361306,0.23274922855573646,True,38,11,28.509637904761803,8.593557382744663,6.788498355671051,0.4103641456582633
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,19,96,0.1053340526425667,-0.02771567439414547,0.23507251554168346,True,38,11,38.23532389115735,7.653667189994318,5.224020509943966,0.44723092998955066
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,20,98,0.1260384941807667,-9.099129329237263e-05,0.2520450181464585,True,38,11,37.825926857142804,9.202306997227696,6.849550971370872,0.3111814345991561
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,21,100,0.16307149191405915,0.050093916601487855,0.27346970934857384,True,38,11,58.008973333333415,6.029023683461621,5.291363882492415,0.27360441075120606
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,22,102,0.04452413778434151,-0.0751219570021566,0.17461664758521628,True,38,11,32.0629806666675,7.5921006680673475,6.3247060692449875,0.39975093399750933
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,23,104,0.1417314933495831,0.008554040018745747,0.24509338006995096,True,38,11,77.4668773333342,5.718765817208198,5.075334937790021,0.24922600619195046
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,24,106,0.10199723427503743,0.012795182897260407,0.18904310085444112,True,38,11,38.36500549019638,6.329428436642983,5.6794086138856805,0.39479166666666665
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,25,108,0.052102024973842614,-0.05460618853192575,0.16485192745916005,True,38,11,19.55757581699345,9.941944405543234,6.204447578002309,0.4857142857142857
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,26,110,0.04188839834763482,-0.09551687878027292,0.15257734571688464,True,38,11,63.20572933333278,5.296252967446177,4.367778005076134,0.3206831119544592
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,LtoR,27,112,0.23854506173612222,0.08879866421803373,0.383144483420194,True,38,11,51.093788666667024,6.492849834494473,5.691702372770358,0.3377638780297107
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,1,59,0.06240311198059426,-0.050078201903320574,0.19972242844219726,False,38,11,7.328078911565171,14.675320097428413,14.869816585123559,0.7663043478260869
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,2,61,0.11572074734925622,-0.01684772177593534,0.24522064771738228,False,38,11,10.537972745098159,14.031500774291464,8.416616877091784,0.6226415094339622
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,3,63,0.23872882282353278,0.11742602194949796,0.3567343981076896,False,38,11,15.541593714286137,10.696241656250594,6.120233552992348,0.6246786632390745
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,4,65,0.1763117500058321,0.04009316091625464,0.29744376776621123,False,38,11,11.714245333333565,15.432171356724137,14.01521851715355,0.4778156996587031
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,5,67,0.07822823502819318,-0.0595622006172611,0.2007005637092543,False,38,11,15.359990612245383,11.130699139825511,5.663840389758067,0.6233766233766234
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,6,69,0.14129223316473977,0.006259631846837143,0.25444878182642916,False,38,11,14.296884836602658,12.112979574088353,8.384391987888904,0.5418994413407822
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,7,71,0.11744097534649756,0.007083938414773636,0.19581618253580232,False,38,11,19.58898400000089,11.745391705751274,7.917106379072746,0.42448979591836733
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,8,73,0.19170641805819655,0.0783357963266421,0.3111152070634306,False,38,11,18.551113333332978,9.225958429519,5.366966040773968,0.6430107526881721
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,9,75,0.138511075263545,-0.06572866686819545,0.28165340747402406,False,38,11,14.291889265306054,11.102415930142516,8.740865104168822,0.5682451253481894
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,10,77,0.0555638852651789,-0.09117852172107564,0.16521646031089798,False,38,11,20.43781020408187,11.160796249009197,6.888296431674757,0.41796875
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,11,79,0.0859094918552488,-0.025807826278405225,0.18324699520604362,False,38,11,19.344310117647183,13.303731924509622,9.688140235622633,0.371900826446281
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,12,81,0.0407725209494614,-0.1375181245786734,0.1972008070161465,False,38,11,13.45596503268007,13.629051196280377,12.413134881511454,0.5103857566765578
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,13,83,0.1623940845834151,0.035262811166700256,0.30607092257188967,False,38,11,22.712774836601056,9.86343665295204,6.169875379395238,0.44639718804920914
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,14,85,0.12125254618802167,0.009584490123938104,0.22209112717438922,False,38,11,22.52423525410086,10.019518886725574,6.9607450149081735,0.44778761061946903
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,15,87,0.06403831935737546,-0.07292479491250538,0.19092074176374593,False,38,11,22.694719238094876,10.398630241395882,5.8010061460120905,0.43209876543209874
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,16,89,-0.002632305228471938,-0.11484096326221548,0.1139244410030783,False,38,11,29.859345360544467,8.602067052423077,5.079786755822994,0.42168674698795183
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,17,91,0.1347968064059868,-0.04214530005184951,0.2720191217848134,False,38,11,27.83527993464122,10.56850013161134,6.706450919622648,0.3428981348637016
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,18,93,-0.01734883128909686,-0.1362345524730012,0.1046409084147982,True,38,11,31.4996811428573,9.33121298326783,5.858490758685235,0.36928934010152287
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,19,95,0.029409235053865647,-0.09574121974986045,0.15208480787629905,True,38,11,26.341942095237755,8.538561050885283,6.000847009074116,0.5007587253414264
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,20,97,0.13247459405260814,-0.0021270295683220434,0.24594558665951025,True,38,11,40.876829251700656,7.48414668273195,5.633000173346894,0.5058708414872799
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,21,99,0.0296335559900566,-0.14763756618616686,0.18518594958018697,True,38,11,74.03989999999976,5.213274731254621,4.381359183974332,0.28363047001620745
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,22,101,0.007485754968749142,-0.09919784123830325,0.13016522865429098,True,38,11,18.829901999999493,9.164619100040335,7.2270715657012365,0.559322033898305
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,23,103,0.04038242334960972,-0.05408852513902342,0.16105209405318763,True,38,11,33.302382666665835,10.357786364254336,5.370917024994462,0.2845138055222089
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,24,105,0.04986089493686671,-0.09327839191639554,0.18469377471694876,True,38,11,32.95365333333302,9.048913075704172,5.8624092464342805,0.2896969696969697
M01,sub-M01_ses-20240318T100000_behavior+ecephys.nwb,RSC,2,RtoL,25,107,0.10758241804751237,-0.043876414256686536,0.2195222672822701,True,38,11,50.914404575162735,6.157704656691684,4.985523216269635,0.36891679748822603
