row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
125,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,45,0.6512355626211775,0.6694041017422281,-0.018168539121050542,0.5454545454545454,43
126,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,45,0.5099010266962399,0.485417416682419,0.024483610013820933,0.13636363636363635,43
127,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,45,0.5099010266962399,0.5752945171574857,-0.06539349046124576,1.0,43
128,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,41,0.2981624650250102,0.27660145754394155,0.02156100748106865,0.1,39
129,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,41,0.2981624650250102,0.27207630888101975,0.026086156143990458,0.075,39
130,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,41,0.5395444087709896,0.5201787973819822,0.019365611389007387,0.125,39
131,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,41,0.5395444087709896,0.5669921764907745,-0.027447767719784855,0.8,39
132,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,41,0.9810392007555099,0.9082482664042094,0.07279093435130046,0.125,39
133,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,41,0.9810392007555099,0.9872418842451646,-0.006202683489654692,0.375,39
134,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,41,0.2981624650250102,0.2602833153098757,0.03787914971513451,0.025,39
135,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,41,0.2981624650250102,0.28043318282107144,0.017729282203938768,0.125,39
136,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,41,0.29834836937957315,0.2526158687035835,0.04573250067598966,0.05,39
137,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,41,0.29834836937957315,0.3050717957769921,-0.006723426397418963,0.3,39
138,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,41,0.2932417373801319,0.25433351060382214,0.03890822677630973,0.05,39
139,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,41,0.2932417373801319,0.32102793416316155,-0.027786196783029682,0.925,39
140,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,41,0.9815212449881788,0.5613765311758506,0.4201447138123282,0.025,39
141,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,41,0.9815212449881788,1.008472896807883,-0.02695165181970427,0.6,39
