row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
97,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,19,0.47226462673170166,0.527466600110507,-0.05520197337880528,0.6111111111111112,17
98,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,19,1.4158738872565584,1.4483233257640462,-0.03244943850748783,0.5555555555555556,17
99,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,19,1.4158738872565584,1.4652001435786821,-0.04932625632212373,0.5555555555555556,17
100,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,19,0.5598128436170162,0.4827187246672388,0.07709411894977741,0.05555555555555555,17
101,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,19,0.5598128436170162,0.5643263373228439,-0.004513493705827654,0.2222222222222222,17
102,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,19,0.47226462673170166,0.4637711891550479,0.008493437576653773,0.2777777777777778,17
103,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,19,0.47226462673170166,0.4951633579966687,-0.022898731264967054,0.7777777777777778,17
104,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,19,0.6569476976632312,0.4458832238567124,0.21106447380651883,0.05555555555555555,17
105,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,19,0.6569476976632312,0.7227743045247761,-0.06582660686154485,0.6111111111111112,17
106,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,19,1.5862455577777201,1.007166981867121,0.5790785759105992,0.05555555555555555,17
107,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,19,1.5862455577777201,1.7281563554062422,-0.1419107976285221,0.2222222222222222,17
108,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,1.109526487588031,0.9185695320194239,0.19095695556860715,0.16666666666666666,17
109,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,1.109526487588031,1.2129551710068134,-0.10342868341878231,0.5,17
110,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,0.6569476976632312,0.4980234943303646,0.15892420333286666,0.05555555555555555,17
111,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,19,0.6569476976632312,0.635408751918466,0.021538945744765225,0.2777777777777778,17
112,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,19,3.5926902897604647,3.874234554889436,-0.28154426512897146,0.6666666666666666,17
113,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,19,3.5926902897604647,3.637187879889159,-0.04449759012869414,0.4444444444444444,17
114,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,19,2.2019459922759466,3.24193048736286,-1.0399844950869133,1.0,17
115,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,19,2.2019459922759466,2.2622670435577756,-0.060321051281829074,0.3888888888888889,17
116,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,19,3.055787061342552,0.665979216286649,2.389807845055903,0.05555555555555555,17
117,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,19,3.055787061342552,2.7495894032308303,0.3061976581117216,0.3888888888888889,17
118,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,19,3.5926902897604647,1.0275589063580777,2.565131383402387,0.05555555555555555,17
119,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,19,3.5926902897604647,2.7328725134492293,0.8598177763112353,0.16666666666666666,17
120,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,19,0.8405095450516411,0.8040982086689471,0.036411336382694004,0.2777777777777778,17
121,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,19,0.8405095450516411,0.9357315566469635,-0.0952220115953224,0.7222222222222222,17
122,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,19,1.6261022128516753,1.2522763303772944,0.373825882474381,0.1111111111111111,17
123,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,19,1.6261022128516753,1.4363466814777126,0.18975553137396273,0.2222222222222222,17
124,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,1.205383401385177,1.1831029749089492,0.022280426476227744,0.3333333333333333,17
125,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,1.205383401385177,1.3369701690755773,-0.13158676769040034,0.7222222222222222,17
126,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,0.8405095450516411,0.639793361033401,0.2007161840182401,0.1111111111111111,17
127,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,19,0.8405095450516411,0.8077478470740204,0.03276169797762074,0.2222222222222222,17
128,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,19,0.7890845608204333,0.8594985973822779,-0.07041403656184453,0.5,17
129,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,19,0.7890845608204333,0.8771999312971627,-0.08811537047672935,0.6666666666666666,17
130,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,19,1.3379404287231993,1.5622489063197584,-0.22430847759655914,1.0,17
131,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,19,1.3379404287231993,1.67070851460162,-0.33276808587842077,1.0,17
132,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,19,1.613969768117924,1.6614491464568257,-0.04747937833890181,0.3333333333333333,17
133,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,19,1.613969768117924,1.8068690008238317,-0.1928992327059078,0.8333333333333334,17
134,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,19,0.7890845608204333,0.7139276645767018,0.07515689624373156,0.2222222222222222,17
135,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,19,0.7890845608204333,0.6815843749558983,0.10750018586453503,0.16666666666666666,17
136,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,19,0.5563535138445524,0.3390234430878854,0.21733007075666705,0.1111111111111111,17
137,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,19,0.5563535138445524,0.457346313547147,0.09900720029740545,0.1111111111111111,17
138,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,19,1.1006193752545919,0.8953469982655328,0.2052723769890591,0.1111111111111111,17
139,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,19,1.1006193752545919,1.516960374892833,-0.4163409996382412,1.0,17
140,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,0.5946034228060405,0.4468420064498849,0.14776141635615558,0.05555555555555555,17
141,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,0.5946034228060405,0.6401940427791251,-0.045590619973084556,0.3888888888888889,17
142,M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,0.5563535138445524,0.37809080098222364,0.1782627128623288,0.1111111111111111,17
