subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,LtoR,61,39,unresolved_nonmonotonic_or_weak,False,-0.36950298596780723,0.9379690613279348,1.0000000000195768,21.45409569961094,0.7712680484631291,-179.68046671611776,-237.11425928407422,-57.43379256795646,0.11654166647607282,0.45194335869419283,0.33540169221812,0.06456643576029185,0.004975124378109453,0.04215552912550313,0.004975124378109453,0.8781334944125642,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,RtoL,61,39,unresolved_nonmonotonic_or_weak,False,-0.2095440465360488,0.9018799466947984,1.0000000000000018,17.924663482615262,0.6721023711601919,-172.06045328358647,-215.1228216499951,-43.062368366408634,0.2656738393441226,0.6463562738367109,0.3806824344925883,0.09561423423800074,0.004975124378109453,0.06830260083980749,0.004975124378109453,0.8224101479915433,0.004975124378109453,44
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,LtoR,88,42,detectable_transition,True,0.14782004486107406,0.26629756766406143,29.34904436901077,3.2776684021182945,0.7147492917083232,-180.1130576716722,-228.05169038072185,-47.93863270904964,0.12949284321578047,0.38380908324946506,0.2543162400336846,0.08057002702814096,0.004975124378109453,0.07709426831825104,0.004975124378109453,0.778767743884023,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,RtoL,88,42,unresolved_nonmonotonic_or_weak,False,0.10544348407402707,0.8764514488613934,45.99999999999905,16.60901690078466,0.6757599044525611,-178.35801787434303,-224.16648396546475,-45.808466091121716,0.13037391829126851,0.48777047265148354,0.357396554360215,0.0831364042719797,0.009950248756218905,0.06341327659166408,0.004975124378109453,0.7930311440024669,0.004975124378109453,46
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,LtoR,42,42,unresolved_nonmonotonic_or_weak,False,-0.39594562214368473,0.8015149510112706,1.0000000000000002,9.604130131419268,0.7302243246283788,-169.40234063068334,-219.73941401341716,-50.33707338273382,0.00610086362185097,0.40025311318327317,0.3941522495614222,0.08380776532421616,0.9054726368159204,0.05895443360982664,0.4129353233830846,0.8076109936575053,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,RtoL,42,42,detectable_transition,True,0.010756312584667289,0.30097602043879224,20.797505509210005,3.937527133438128,0.7307977667168337,-177.87911310618995,-232.24456282751063,-54.36544972132069,0.02797597149383462,0.2855331889858494,0.25755721749201477,0.05723888679909228,0.21890547263681592,0.10788308312161435,0.39303482587064675,0.8516188714153561,0.004975124378109453,46
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,LtoR,51,42,detectable_transition,True,0.2075060280527106,0.13085772229374695,29.207312761961226,1.9373528341246096,0.4981561248809948,-217.41532585464952,-241.06237303092502,-23.647047176275493,0.2067631539618137,0.32533269274655646,0.11856953878474277,0.08427594613903927,0.004975124378109453,0.04734916166935336,0.004975124378109453,0.562367864693446,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,RtoL,51,42,unresolved_nonmonotonic_or_weak,False,-0.1276537737102475,0.503489167605755,1.0000000000001636,15.816619716389727,0.4840767133906889,-212.4415497957994,-236.88422071587834,-24.44267092007894,0.14240988759724735,0.31989254247902543,0.17748265488177808,0.0699573053307776,0.004975124378109453,0.032841382135178884,0.004975124378109453,0.7065679925994449,0.004975124378109453,46
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,LtoR,133,51,detectable_transition,True,0.025253711216314076,0.4871303301214838,27.110953665602256,15.448475659008514,0.7318241966067751,-191.2599902996521,-240.53671659003558,-49.27672629038349,0.10875878965294575,0.35704813509931954,0.2482893454463738,0.10105347088185289,0.04477611940298507,0.06993635962184583,0.009950248756218905,0.8664613888663804,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,RtoL,133,51,detectable_transition,True,0.12408891801659376,0.30923866170170594,26.99189039092219,6.173883959966097,0.7052215423693178,-178.0873607027901,-223.39167092890233,-45.30431022611222,0.12262916862855519,0.38051780952385894,0.2578886408953037,0.07214185837500812,0.009950248756218905,0.0589496259536173,0.009950248756218905,0.8201118223806824,0.004975124378109453,42
